Rank;Name;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;Global_Sales_Disc
10730;Cubic Ninja;3DS;2011,0;Platform;Ubisoft;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10731;Championship Pony;DS;2008,0;Simulation;"Destination Software; Inc";0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10732;Harvest Moon: Frantic Farming;DS;2009,0;Puzzle;Rising Star Games;0,08;0,01;0,0;0,01;0,1;Bajas Ventas
10733;Rise of the Tomb Raider;PC;2016,0;Adventure;Square Enix;0,0;0,09;0,0;0,01;0,1;Bajas Ventas
10734;Pinball Hall of Fame: The Williams Collection;3DS;2011,0;Misc;Crave Entertainment;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10735;Persona 5;PS3;2016,0;Role-Playing;Unknown;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10736;Power Stone Collection;PSP;2006,0;Action;Capcom;0,08;0,0;0,0;0,01;0,1;Bajas Ventas
10737;MTX Mototrax;XB;2004,0;Racing;Activision;0,07;0,02;0,0;0,0;0,1;Bajas Ventas
10738;Blast Chamber;PS;1996,0;Shooter;Activision;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10739;Thor: God of Thunder;3DS;2011,0;Action;Sega;0,06;0,03;0,0;0,01;0,1;Bajas Ventas
10740;Mana Khemia: Student Alliance;PSP;2008,0;Role-Playing;Nippon Ichi Software;0,05;0,0;0,03;0,01;0,1;Bajas Ventas
10741;Retro Game Challenge (US sales);DS;2007,0;Action;Namco Bandai Games;0,1;0,0;0,0;0,0;0,1;Bajas Ventas
10742;EyeToy: Operation Spy;PS2;2005,0;Action;Sony Computer Entertainment;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10743;Zoo Tycoon (2013);X360;2013,0;Simulation;Microsoft Game Studios;0,02;0,07;0,0;0,01;0,1;Bajas Ventas
10744;MotoGP 07;PS2;2007,0;Racing;Capcom;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10745;Touch Detective;DS;2006,0;Adventure;505 Games;0,06;0,03;0,0;0,01;0,1;Bajas Ventas
10746;Option Tuning Car Battle;PS;1998,0;Racing;MTO;0,0;0,0;0,09;0,01;0,1;Bajas Ventas
10747;Rapala Pro Bass Fishing 2010;DS;2010,0;Sports;Activision;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10748;Derby Jockey 2;SNES;1995,0;Sports;Asmik Corp;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10749;Famicom Mini: Mappy;GBA;2004,0;Platform;Nintendo;0,0;0,0;0,09;0,0;0,1;Bajas Ventas
10750;Reign of Fire;XB;2002,0;Shooter;BAM! Entertainment;0,07;0,02;0,0;0,0;0,1;Bajas Ventas
10751;Descent Maximum;PS;1997,0;Shooter;Interplay Productions;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10752;Disney Sing It! High School Musical 3: Senior Year;X360;2009,0;Misc;Disney Interactive Studios;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10753;"Blast Works: Build; Trade; Destroy";Wii;2008,0;Shooter;Eidos Interactive;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10754;Resident Evil: Revelations 2;XOne;2015,0;Action;Capcom;0,07;0,02;0,0;0,01;0,1;Bajas Ventas
10755;Major League Baseball 2K11;DS;2011,0;Sports;Take-Two Interactive;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10756;Shining Force EXA;PS2;2007,0;Role-Playing;Sega;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10757;Virtual Pro Wrestling;PS;1996,0;Fighting;Asmik Ace Entertainment;0,0;0,0;0,09;0,01;0,1;Bajas Ventas
10758;Wasteland 2;PC;2015,0;Role-Playing;inXile Entertainment;0,02;0,06;0,0;0,01;0,1;Bajas Ventas
10759;Shadow Tower;PS;1998,0;Role-Playing;From Software;0,01;0,01;0,07;0,01;0,1;Bajas Ventas
10760;Luminous Arc 2 (JP sales);DS;;Role-Playing;Unknown;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10761;Ninja Reflex;DS;2008,0;Action;Electronic Arts;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10762;Dragon Ball: Evolution;PSP;2009,0;Fighting;Namco Bandai Games;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10763;Red Bull BC One;DS;2008,0;Misc;Playlogic Game Factory;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10764;Heatseeker;Wii;2007,0;Action;Codemasters;0,08;0,0;0,0;0,01;0,1;Bajas Ventas
10765;Watchmen: The End is Nigh Part 1 & 2;X360;2009,0;Action;Warner Bros, Interactive Entertainment;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10766;Ford Racing 3;DS;2005,0;Racing;Zoo Digital Publishing;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10767;Ice Age 2: The Meltdown;XB;2006,0;Platform;Vivendi Games;0,07;0,02;0,0;0,0;0,1;Bajas Ventas
10768;Guilty Gear Isuka;PS2;2004,0;Fighting;505 Games;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10769;MySims SkyHeroes;X360;2010,0;Action;Electronic Arts;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10770;NASCAR Unleashed;PS3;2011,0;Racing;Activision;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10771;Shadow Master;PS;1997,0;Adventure;Psygnosis;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10772;Global Touring Challenge: Africa;PS2;2001,0;Racing;Rage Software;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10773;Jikkyou Powerful Pro Yakyuu 2013;PSV;2013,0;Sports;Konami Digital Entertainment;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10774;Dead or Alive 5;PSV;2013,0;Fighting;Tecmo Koei;0,0;0,05;0,03;0,02;0,1;Bajas Ventas
10775;Tokimeki Memorial: Taisen Pazurudama;PS;1996,0;Puzzle;Konami Digital Entertainment;0,0;0,0;0,09;0,01;0,1;Bajas Ventas
10776;InuYasha: Secret of the Divine Jewel;DS;2007,0;Role-Playing;Namco Bandai Games;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10777;MotoGP 2;XB;2003,0;Racing;THQ;0,07;0,02;0,0;0,0;0,1;Bajas Ventas
10778;Pro Yakyuu Famista DS;DS;2007,0;Sports;Namco Bandai Games;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10779;Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero;GBA;2002,0;Fighting;Banpresto;0,05;0,02;0,03;0,0;0,1;Bajas Ventas
10780;BIT,TRIP COMPLETE;Wii;2011,0;Misc;Rising Star Games;0,06;0,02;0,0;0,01;0,1;Bajas Ventas
10781;EyeCreate;PS3;2007,0;Misc;Sony Computer Entertainment;0,0;0,08;0,0;0,02;0,1;Bajas Ventas
10782;Skylanders: Spyro's Adventure;PC;2011,0;Action;Activision;0,05;0,03;0,0;0,01;0,1;Bajas Ventas
10783;Paws & Claws: Pet Vet;Wii;2009,0;Simulation;THQ;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10784;Touch Mechanic;DS;2008,0;Simulation;Nintendo;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10785;Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta;PSV;2012,0;Adventure;Gust;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10786;Ar tonelico: Melody of Elemia;PS2;2006,0;Role-Playing;505 Games;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10787;Man vs, Wild;X360;2011,0;Action;Crave Entertainment;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10788;Sol Trigger;PSP;2012,0;Role-Playing;Image Epoch;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10789;Pony Friends 2;Wii;2009,0;Simulation;Eidos Interactive;0,04;0,05;0,0;0,01;0,1;Bajas Ventas
10790;Castlevania Double Pack;GBA;2006,0;Platform;Konami Digital Entertainment;0,07;0,03;0,0;0,0;0,1;Bajas Ventas
10791;Ballistic: Ecks vs, Sever;GBA;2002,0;Shooter;BAM! Entertainment;0,07;0,03;0,0;0,0;0,1;Bajas Ventas
10792;Jikkyou Powerful Pro Yakyuu 11;GC;2004,0;Sports;Konami Digital Entertainment;0,0;0,0;0,09;0,0;0,1;Bajas Ventas
10793;Steel Battalion;XB;2002,0;Simulation;Microsoft Game Studios;0,05;0,02;0,02;0,0;0,1;Bajas Ventas
10794;The Daring Game for Girls;Wii;;Adventure;Unknown;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10795;Glory Days 2;DS;2007,0;Strategy;Ghostlight;0,08;0,0;0,0;0,01;0,1;Bajas Ventas
10796;Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama;DS;2009,0;Action;Blast! Entertainment Ltd;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10797;Street Fighter Collection;PS;1997,0;Fighting;Capcom;0,0;0,0;0,09;0,01;0,1;Bajas Ventas
10798;thinkSMART;DS;2010,0;Misc;Conspiracy Entertainment;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10799;Digimon Story: Super Xros Wars Blue/Red;DS;2011,0;Role-Playing;Namco Bandai Games;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10800;Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition;DS;2010,0;Sports;Konami Digital Entertainment;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10801;Mind Quiz;PSP;2006,0;Action;Ubisoft;0,08;0,01;0,0;0,01;0,1;Bajas Ventas
10802;Populous DS;DS;2008,0;Strategy;Rising Star Games;0,07;0,0;0,02;0,01;0,1;Bajas Ventas
10803;Who Wants to Be A Millionaire?;X360;2011,0;Misc;Ubisoft;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10804;Bladestorm: The Hundred Years' War;X360;2007,0;Action;Tecmo Koei;0,08;0,01;0,0;0,01;0,1;Bajas Ventas
10805;Cartoon Network: Punch Time Explosion;3DS;2011,0;Fighting;Deep Silver;0,07;0,02;0,0;0,01;0,1;Bajas Ventas
10806;Imagine: Reporter;DS;2010,0;Simulation;Ubisoft;0,08;0,01;0,0;0,01;0,1;Bajas Ventas
10807;Disney Planes Fire & Rescue;3DS;2014,0;Action;Disney Interactive Studios;0,01;0,08;0,0;0,01;0,1;Bajas Ventas
10808;MX SuperFly featuring Ricky Carmichael;XB;2002,0;Racing;THQ;0,07;0,02;0,0;0,0;0,1;Bajas Ventas
10809;Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!;DS;2009,0;Simulation;Konami Digital Entertainment;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10810;Natural Doctrine;PS4;2014,0;Role-Playing;Nippon Ichi Software;0,05;0,02;0,02;0,01;0,1;Bajas Ventas
10811;SNK vs, Capcom Card Fighters DS;DS;2006,0;Strategy;Ignition Entertainment;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10812;Mystery Stories: Curse of the Ancient Spirits;DS;2011,0;Adventure;GSP;0,05;0,04;0,0;0,01;0,1;Bajas Ventas
10813;Kuroko's Basketball: Miracle Game;3DS;2014,0;Sports;Namco Bandai Games;0,0;0,0;0,1;0,0;0,1;Bajas Ventas
10814;Minority Report: Everybody Runs;XB;2002,0;Action;Activision;0,07;0,02;0,0;0,0;0,1;Bajas Ventas
10815;MindJack;X360;2011,0;Shooter;Square Enix;0,07;0,02;0,0;0,01;0,1;Bajas Ventas
10816;ReCore;XOne;2016,0;Action;Microsoft Game Studios;0,06;0,03;0,0;0,01;0,1;Bajas Ventas
10817;NASCAR;PSP;2006,0;Racing;Electronic Arts;0,09;0,0;0,0;0,01;0,1;Bajas Ventas
10818;Halo 2;PC;2007,0;Shooter;Microsoft Game Studios;0,01;0,06;0,0;0,02;0,1;Bajas Ventas
10819;Shox;PS2;2002,0;Racing;Electronic Arts;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10820;Unou no Tatsujin: Soukai! Machigai Museum 2;DS;2007,0;Misc;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10821;Playboy: The Mansion;XB;2005,0;Simulation;Ubisoft;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10822;The X-Factor;X360;2010,0;Misc;Deep Silver;0,0;0,08;0,0;0,01;0,09;Bajas Ventas
10823;Gundam Breaker;PSV;2013,0;Action;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10824;Neo Atlas;PS;1998,0;Strategy;ArtDink;0,0;0,0;0,09;0,01;0,09;Bajas Ventas
10825;Jaws: Ultimate Predator;Wii;2011,0;Action;Majesco Entertainment;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10826;Disney's Aladdin in Nasira's Revenge;PS;2000,0;Action;Sony Computer Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10827;Kiniro no Corda 3;PSP;2010,0;Adventure;Tecmo Koei;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10828;SeaWorld Adventure Parks: Shamu's Deep Sea Adventure;GC;2005,0;Adventure;Activision;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10829;Taiko no Tatsujin: Don Don! Mystery Adventure;3DS;2016,0;Action;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10830;Winning Post 6;PS2;2003,0;Sports;Tecmo Koei;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10831;Egg Monster Hero;DS;;Role-Playing;Square Enix;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10832;Rock Band Country Track Pack 2;Wii;2011,0;Misc;MTV Games;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10833;Darkest of Days;X360;2009,0;Shooter;Phantom EFX;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10834;Whacked!;XB;2002,0;Misc;Microsoft Game Studios;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10835;Ghostbusters: The Video Game (DS Version);PC;2010,0;Action;Take-Two Interactive;0,0;0,08;0,0;0,02;0,09;Bajas Ventas
10836;Barnyard;PS2;2006,0;Action;THQ;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10837;Big League Sports: Summer;Wii;2009,0;Sports;Activision;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10838;Angry Birds: Rio;PC;2011,0;Puzzle;Focus Home Interactive;0,0;0,07;0,0;0,02;0,09;Bajas Ventas
10839;Dance on Broadway;PS3;2011,0;Misc;Ubisoft;0,05;0,03;0,0;0,01;0,09;Bajas Ventas
10840;Risen 3: Titan Lords;PC;2014,0;Role-Playing;Deep Silver;0,0;0,08;0,0;0,01;0,09;Bajas Ventas
10841;Dungeons;PC;2011,0;Strategy;Kalypso Media;0,07;0,02;0,0;0,01;0,09;Bajas Ventas
10842;Pac-Man World 3;GC;2005,0;Platform;Namco Bandai Games;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10843;SingStar Apres-Ski Party 2;PS3;2010,0;Misc;Sony Computer Entertainment;0,0;0,07;0,0;0,02;0,09;Bajas Ventas
10844;Raven Squad: Operation Hidden Dagger;X360;2009,0;Shooter;Evolved Games;0,08;0,01;0,0;0,01;0,09;Bajas Ventas
10845;Rocky;GC;2002,0;Fighting;Rage Software;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10846;Gundam Breaker 3;PS4;2016,0;Action;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10847;Crash 'N' Burn;XB;2004,0;Racing;Eidos Interactive;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10848;Medieval II: Total War;PC;2006,0;Strategy;Sega;0,0;0,08;0,0;0,02;0,09;Bajas Ventas
10849;NFL Blitz 20-02;XB;2002,0;Sports;Midway Games;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10850;Metal Fight Beyblade;DS;2009,0;Action;Hudson Soft;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10851;Robots;XB;2005,0;Action;Vivendi Games;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10852;Speed Kings;PS2;2003,0;Racing;Acclaim Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10853;Monopoly Collection;Wii;2011,0;Misc;Electronic Arts;0,02;0,07;0,0;0,01;0,09;Bajas Ventas
10854;The King of Fighters XIV;PS4;2016,0;Fighting;Deep Silver;0,04;0,01;0,03;0,01;0,09;Bajas Ventas
10855;Langrisser V: The End of Legend;SAT;1998,0;Strategy;NCS;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10856;FIFA Street 3;DS;2008,0;Sports;Electronic Arts;0,07;0,02;0,0;0,01;0,09;Bajas Ventas
10857;PhotoKano;PSP;2012,0;Adventure;Kadokawa Shoten;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10858;Ouchi Mainichi Tamagotchi;3DS;2012,0;Action;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10859;Fresh PreCure! Asobi Collection;DS;2009,0;Action;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10860;Populous: The Beginning;PS;1998,0;Strategy;Electronic Arts;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10861;Rygar: The Battle of Argus;Wii;2008,0;Action;Rising Star Games;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10862;Chess;PS;2001,0;Strategy;Success;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10863;Rosco McQueen: Firefighter Extreme;PS;1997,0;Action;Sony Computer Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10864;Terranigma;SNES;1995,0;Role-Playing;Nintendo;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10865;PAC-MAN and the Ghostly Adventures;3DS;2013,0;Platform;Namco Bandai Games;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10866;The Voice;WiiU;2014,0;Action;Activision;0,08;0,0;0,0;0,01;0,09;Bajas Ventas
10867;Forever Kingdom;PS2;2001,0;Role-Playing;From Software;0,02;0,02;0,04;0,01;0,09;Bajas Ventas
10868;Blitz: Overtime;PSP;2006,0;Sports;Midway Games;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10869;Cabela's North American Adventures;PSP;2010,0;Sports;Activision;0,08;0,0;0,0;0,01;0,09;Bajas Ventas
10870;Altered Beast: Guardian of the Realms;GBA;2002,0;Action;THQ;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10871;Field & Stream: Total Outdoorsman Challenge;X360;2010,0;Sports;505 Games;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10872;Wordmaster;DS;2008,0;Strategy;Zoo Digital Publishing;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10873;Shining Tears;PS2;2004,0;Role-Playing;Sega;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10874;MotoGP;XB;2002,0;Racing;THQ;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10875;Scaler;PS2;2004,0;Platform;Take-Two Interactive;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10876;Gradius V;PS2;2004,0;Shooter;Konami Digital Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10877;X-COM: UFO Defense;PS;1995,0;Strategy;Microprose;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10878;Raiden Fighters Aces;X360;2008,0;Shooter;Valcon Games;0,06;0,03;0,0;0,01;0,09;Bajas Ventas
10879;Scooby-Doo! Who's Watching Who?;DS;2006,0;Adventure;THQ;0,08;0,01;0,0;0,01;0,09;Bajas Ventas
10880;World Cup '98 France: Road to Win;SAT;1998,0;Sports;Sega;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10881;MLB SlugFest 20-04;XB;2003,0;Sports;Midway Games;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10882;Barbie and the Magic of Pegasus;GBA;2005,0;Action;Vivendi Games;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10883;SD Gundam G Generation DS;DS;2005,0;Role-Playing;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10884;Adventure Time: Finn & Jake Investigations;X360;2015,0;Action;Little Orbit;0,02;0,06;0,0;0,01;0,09;Bajas Ventas
10885;Bleach: Heat the Soul;PSP;2005,0;Fighting;Sony Computer Entertainment;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10886;Fishing Master World Tour;Wii;2009,0;Sports;Hudson Entertainment;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10887;Psychonauts;PS2;2005,0;Platform;Majesco Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10888;Harvey Birdman: Attorney at Law;PSP;2008,0;Adventure;Capcom;0,08;0,0;0,0;0,01;0,09;Bajas Ventas
10889;World Stadium 5;PS;2001,0;Sports;Namco Bandai Games;0,0;0,0;0,09;0,01;0,09;Bajas Ventas
10890;The Legend of Heroes: A Tear of Vermillion;PSP;2005,0;Role-Playing;Namco Bandai Games;0,08;0,0;0,0;0,01;0,09;Bajas Ventas
10891;Digimon World: Next Order;PSV;2016,0;Action;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10892;The Amazing Spider-Man (Console Version);WiiU;2013,0;Action;Activision;0,05;0,03;0,0;0,01;0,09;Bajas Ventas
10893;The Crew: Wild Run;PS4;2015,0;Action;Ubisoft;0,0;0,08;0,0;0,01;0,09;Bajas Ventas
10894;ESPN NBA 2Night;PS2;2000,0;Sports;Konami Digital Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10895;Uta no Prince-Sama: Debut;PSP;2012,0;Adventure;Broccoli;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10896;Galactic Taz Ball;DS;2010,0;Platform;Warner Bros, Interactive Entertainment;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10897;Freekstyle;GC;2002,0;Racing;Electronic Arts;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10898;Ford Mustang: The Legend Lives;XB;2005,0;Racing;Take-Two Interactive;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10899;Virtua Fighter CG Portrait Series Vol,3: Akira Yuki;SAT;1995,0;Misc;Sega;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10900;Digimon Rumble Arena 2;PS2;2004,0;Fighting;Atari;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10901;Scooby-Doo! Unmasked;DS;2005,0;Platform;THQ;0,07;0,02;0,0;0,01;0,09;Bajas Ventas
10902;Dora the Explorer: Dora Saves the Crystal Kingdom;PS2;2009,0;Misc;Take-Two Interactive;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10903;Etrian Odyssey 2 Untold: Knight of Fafnir;3DS;2014,0;Role-Playing;Atlus;0,07;0,02;0,0;0,01;0,09;Bajas Ventas
10904;"Prinny 2: Dawn of Operation Panties; Dood!";PSP;2010,0;Platform;Nippon Ichi Software;0,05;0,0;0,03;0,01;0,09;Bajas Ventas
10905;Alien Monster Bowling League;Wii;2009,0;Sports;Destineer;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10906;Devil May Cry 4;PS4;2015,0;Action;Capcom;0,01;0,0;0,08;0,0;0,09;Bajas Ventas
10907;Shockwave Assault;PS;1995,0;Simulation;Electronic Arts;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10908;echochrome;PSP;2008,0;Puzzle;Sony Computer Entertainment;0,0;0,01;0,08;0,0;0,09;Bajas Ventas
10909;Ribbit King;PS2;2003,0;Sports;Atari;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10910;Generator Rex: Agent of Providence;Wii;2011,0;Action;Activision;0,07;0,01;0,0;0,01;0,09;Bajas Ventas
10911;Championship Foosball;Wii;2008,0;Sports;505 Games;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10912;World Championship Poker 2: Featuring Howard Lederer;XB;2005,0;Misc;Crave Entertainment;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10913;Alien Hominid;GC;2004,0;Shooter;O3 Entertainment;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10914;Lego Star Wars: The Force Awakens;PSV;2016,0;Action;Warner Bros, Interactive Entertainment;0,02;0,05;0,0;0,02;0,09;Bajas Ventas
10915;Pro Yakyuu Greatest Nine 98;SAT;1998,0;Sports;Sega;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10916;Snood 2: On Vacation;DS;2005,0;Puzzle;Zoo Digital Publishing;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10917;Ninja Gaiden Black;XB;2005,0;Action;Microsoft Game Studios;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10918;Playmobil Pirates;DS;2009,0;Action;Mindscape;0,08;0,0;0,0;0,01;0,09;Bajas Ventas
10919;Girls und Panzer: I Will Master Tankery;PSV;2014,0;Action;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10920;Bogey: Dead 6;PS;1996,0;Simulation;Sony Computer Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10921;Hakuouki: Zuisouroku Portable;PSP;2010,0;Adventure;Idea Factory;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10922;Puyo Pop Fever (JP sales);DS;2004,0;Puzzle;Ignition Entertainment;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10923;Dragon Ball Kai: Ultimate Butouden;DS;2011,0;Fighting;Namco Bandai Games;0,0;0,0;0,09;0,0;0,09;Bajas Ventas
10924;Yu-Gi-Oh! GX: The Beginning of Destiny (US sales);PS2;2007,0;Strategy;Konami Digital Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10925;Brain Age: Concentration Training;3DS;2012,0;Puzzle;Nintendo;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10926;Henry Hatsworth in the Puzzling Adventure;DS;2009,0;Puzzle;Electronic Arts;0,08;0,01;0,0;0,01;0,09;Bajas Ventas
10927;Shin Megami Tensei;PS;2001,0;Role-Playing;Atlus;0,0;0,0;0,09;0,01;0,09;Bajas Ventas
10928;Trivial Pursuit unhinged;XB;2004,0;Misc;Atari;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10929;U-Sing  2;Wii;2010,0;Misc;Mindscape;0,0;0,08;0,0;0,01;0,09;Bajas Ventas
10930;Backyard Sports: Sandlot Sluggers;X360;2010,0;Sports;Atari;0,09;0,0;0,0;0,01;0,09;Bajas Ventas
10931;The Revenge of Shinobi;GBA;2002,0;Platform;Atari;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10932;Bloody Roar 4;PS2;2003,0;Fighting;Konami Digital Entertainment;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10933;Playmobil Circus;Wii;2009,0;Action;Mindscape;0,06;0,02;0,0;0,01;0,09;Bajas Ventas
10934;Let's Ride! Silver Buckle Stables;PS2;2006,0;Sports;THQ;0,05;0,04;0,0;0,01;0,09;Bajas Ventas
10935;Star Wars: Empire at War - Gold Pack;PC;2007,0;Strategy;LucasArts;0,01;0,06;0,0;0,01;0,09;Bajas Ventas
10936;Hakuoki: Demon of the Fleeting Blossom;PSP;2009,0;Adventure;Idea Factory;0,08;0,0;0,0;0,01;0,09;Bajas Ventas
10937;Cabela's Big Game Hunter;GBA;2002,0;Sports;Activision Value;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
10938;Import Tuner Challenge (American sales);X360;2006,0;Racing;Ubisoft;0,07;0,01;0,0;0,01;0,09;Bajas Ventas
10939;I-Ninja;GC;2003,0;Platform;Namco Bandai Games;0,07;0,02;0,0;0,0;0,09;Bajas Ventas
